Id,Target
5100,missed
5101,missed
5102,missed
5103,missed
5104,missed
5105,missed
5106,missed
5107,made
5108,made
5109,missed
5110,made
5111,made
5112,made
5113,missed
5114,made
5115,missed
5116,missed
5117,missed
5118,made
5119,made
5120,made
5121,missed
5122,missed
5123,missed
5124,missed
5125,missed
5126,made
5127,made
5128,missed
5129,made
5130,missed
5131,made
5132,missed
5133,made
5134,missed
5135,missed
5136,made
5137,made
5138,made
5139,missed
5140,missed
5141,missed
5142,made
5143,made
5144,made
5145,made
5146,made
5147,missed
5148,made
5149,missed
5150,made
5151,made
5152,made
5153,made
5154,made
5155,missed
5156,made
5157,made
5158,missed
5159,made
5160,missed
5161,made
5162,made
5163,made
5164,missed
5165,missed
5166,made
5167,missed
5168,made
5169,missed
5170,missed
5171,made
5172,made
5173,made
5174,missed
5175,made
5176,missed
5177,missed
5178,made
5179,missed
5180,missed
5181,missed
5182,missed
5183,made
5184,missed
5185,made
5186,missed
5187,made
5188,missed
5189,missed
5190,missed
5191,missed
5192,missed
5193,made
5194,made
5195,made
5196,missed
5197,made
5198,missed
5199,missed
5200,made
5201,missed
5202,made
5203,missed
5204,made
5205,missed
5206,made
5207,made
5208,made
5209,missed
5210,made
5211,made
5212,made
5213,made
5214,missed
5215,made
5216,missed
5217,made
5218,missed
5219,missed
5220,made
5221,missed
5222,missed
5223,missed
5224,made
5225,missed
5226,missed
5227,made
5228,missed
5229,missed
5230,missed
5231,missed
5232,missed
5233,missed
5234,made
5235,made
5236,missed
5237,made
5238,made
5239,missed
5240,missed
5241,made
5242,made
5243,missed
5244,missed
5245,missed
5246,missed
5247,made
5248,missed
5249,made
5250,made
5251,made
5252,missed
5253,missed
5254,made
5255,missed
5256,missed
5257,missed
5258,missed
5259,missed
5260,made
5261,made
5262,missed
5263,missed
5264,missed
5265,made
5266,missed
5267,made
5268,made
5269,missed
5270,missed
5271,made
5272,missed
5273,missed
5274,missed
5275,made
5276,made
5277,made
5278,missed
5279,made
5280,missed
5281,missed
5282,made
5283,made
5284,missed
5285,made
5286,made
5287,missed
5288,made
5289,missed
5290,made
5291,missed
5292,missed
5293,missed
5294,made
5295,made
5296,made
5297,missed
5298,missed
5299,missed
5300,missed
5301,missed
5302,made
5303,made
5304,missed
5305,missed
5306,made
5307,missed
5308,made
5309,made
5310,missed
5311,missed
5312,missed
5313,missed
5314,missed
5315,missed
5316,missed
5317,made
5318,missed
5319,missed
5320,made
5321,missed
5322,made
5323,missed
5324,missed
5325,missed
5326,missed
5327,made
5328,missed
5329,made
5330,missed
5331,missed
5332,made
5333,missed
5334,missed
5335,made
5336,missed
5337,missed
5338,missed
5339,missed
5340,missed
5341,missed
5342,missed
5343,made
5344,made
5345,missed
5346,made
5347,made
5348,made
5349,missed
5350,made
5351,missed
5352,made
5353,made
5354,missed
5355,missed
5356,made
5357,made
5358,made
5359,missed
5360,missed
5361,made
5362,missed
5363,made
5364,made
5365,made
5366,missed
5367,made
5368,missed
5369,missed
5370,made
5371,made
5372,missed
5373,missed
5374,missed
5375,missed
5376,made
5377,made
5378,made
5379,missed
5380,missed
5381,missed
5382,made
5383,made
5384,missed
5385,made
5386,made
5387,made
5388,missed
5389,missed
5390,missed
5391,missed
5392,missed
5393,made
5394,missed
5395,made
5396,missed
5397,missed
5398,made
5399,missed
5400,made
5401,missed
5402,missed
5403,made
5404,missed
5405,made
5406,made
5407,missed
5408,made
5409,missed
5410,missed
5411,made
5412,made
5413,made
5414,missed
5415,missed
5416,made
5417,missed
5418,made
5419,missed
5420,missed
5421,made
5422,missed
5423,made
5424,missed
5425,made
5426,missed
5427,missed
5428,missed
5429,missed
5430,made
5431,made
5432,missed
5433,missed
5434,missed
5435,missed
5436,made
5437,missed
5438,made
5439,missed
5440,missed
5441,missed
5442,made
5443,made
5444,made
5445,made
5446,missed
5447,made
5448,made
5449,made
5450,missed
5451,missed
5452,made
5453,missed
5454,missed
5455,made
5456,made
5457,missed
5458,missed
5459,missed
5460,missed
5461,made
5462,made
5463,missed
5464,missed
5465,made
5466,missed
5467,made
5468,made
5469,missed
5470,missed
5471,made
5472,missed
5473,missed
5474,missed
5475,missed
5476,made
5477,made
5478,made
5479,missed
5480,made
5481,made
5482,made
5483,missed
5484,made
5485,missed
5486,missed
5487,missed
5488,missed
5489,missed
5490,made
5491,made
5492,missed
5493,missed
5494,missed
5495,missed
5496,missed
5497,missed
5498,missed
5499,made
5500,missed
5501,missed
5502,missed
5503,missed
5504,missed
5505,made
5506,made
5507,made
5508,made
5509,made
5510,missed
5511,missed
5512,missed
5513,made
5514,made
5515,missed
5516,missed
5517,missed
5518,missed
5519,missed
5520,made
5521,missed
5522,missed
5523,made
5524,missed
5525,missed
5526,made
5527,missed
5528,made
5529,made
5530,missed
5531,missed
5532,missed
5533,made
5534,made
5535,made
5536,missed
5537,made
5538,made
5539,missed
5540,missed
5541,missed
5542,missed
5543,missed
5544,missed
5545,made
5546,missed
5547,missed
5548,missed
5549,made
5550,missed
5551,missed
5552,missed
5553,missed
5554,missed
5555,made
5556,made
5557,missed
5558,made
5559,missed
5560,missed
5561,missed
5562,missed
5563,missed
5564,missed
5565,made
5566,missed
5567,missed
5568,missed
5569,made
5570,missed
5571,missed
5572,missed
5573,missed
5574,missed
5575,made
5576,missed
5577,missed
5578,made
5579,made
5580,missed
5581,missed
5582,missed
5583,made
5584,made
5585,missed
5586,missed
5587,missed
5588,made
5589,missed
5590,made
5591,missed
5592,made
5593,missed
5594,missed
5595,missed
5596,made
5597,missed
5598,made
5599,missed
5600,made
5601,missed
5602,missed
5603,made
5604,missed
5605,missed
5606,made
5607,missed
5608,made
5609,made
5610,made
5611,missed
5612,missed
5613,missed
5614,missed
5615,missed
5616,made
5617,missed
5618,missed
5619,missed
5620,missed
5621,made
5622,missed
5623,missed
5624,made
5625,missed
5626,made
5627,missed
5628,missed
5629,made
5630,missed
5631,made
5632,missed
5633,missed
5634,missed
5635,made
5636,made
5637,missed
5638,missed
5639,missed
5640,missed
5641,missed
5642,made
5643,made
5644,missed
5645,missed
5646,missed
5647,made
5648,missed
5649,missed
5650,made
5651,made
5652,missed
5653,made
5654,missed
5655,made
5656,missed
5657,made
5658,missed
5659,made
5660,made
5661,missed
5662,missed
5663,missed
5664,made
5665,missed
5666,made
5667,made
5668,missed
5669,missed
5670,missed
5671,missed
5672,made
5673,made
5674,missed
5675,missed
5676,made
5677,missed
5678,missed
5679,made
5680,missed
5681,missed
5682,missed
5683,missed
5684,missed
5685,made
5686,made
5687,missed
5688,made
5689,made
5690,missed
5691,made
5692,missed
5693,missed
5694,missed
5695,missed
5696,made
5697,missed
5698,missed
5699,made
5700,made
5701,missed
5702,made
5703,missed
5704,missed
5705,missed
5706,made
5707,missed
5708,made
5709,missed
5710,missed
5711,missed
5712,made
5713,missed
5714,missed
5715,missed
5716,made
5717,made
5718,missed
5719,made
5720,missed
5721,missed
5722,missed
5723,made
5724,made
5725,missed
5726,made
5727,made
5728,missed
5729,missed
5730,missed
5731,missed
5732,missed
5733,made
5734,made
5735,missed
5736,missed
5737,missed
5738,missed
5739,missed
5740,made
5741,made
5742,made
5743,made
5744,missed
5745,missed
5746,missed
5747,missed
5748,missed
5749,missed
5750,made
5751,missed
5752,made
5753,missed
5754,made
5755,missed
5756,made
5757,made
5758,missed
5759,missed
5760,missed
5761,missed
5762,made
5763,made
5764,missed
5765,made
5766,made
5767,missed
5768,made
5769,missed
5770,made
5771,made
5772,made
5773,missed
5774,missed
5775,missed
5776,missed
5777,missed
5778,missed
5779,made
5780,missed
5781,missed
5782,missed
5783,missed
5784,missed
5785,made
5786,made
5787,made
5788,missed
5789,made
5790,missed
5791,made
5792,made
5793,missed
5794,made
5795,made
5796,missed
5797,missed
5798,made
5799,missed
5800,made
5801,made
5802,missed
5803,missed
5804,made
5805,missed
5806,missed
5807,made
5808,missed
5809,missed
5810,missed
5811,missed
5812,missed
5813,missed
5814,missed
5815,made
5816,missed
5817,missed
5818,missed
5819,missed
5820,missed
5821,made
5822,made
5823,made
5824,missed
5825,missed
5826,made
5827,missed
5828,made
5829,missed
5830,missed
5831,made
5832,missed
5833,made
5834,missed
5835,made
5836,missed
5837,missed
5838,missed
5839,missed
5840,made
5841,missed
5842,missed
5843,made
5844,missed
5845,made
5846,missed
5847,made
5848,missed
5849,made
5850,made
5851,made
5852,missed
5853,made
5854,made
5855,made
5856,missed
5857,missed
5858,made
5859,missed
5860,missed
5861,missed
5862,missed
5863,made
5864,made
5865,missed
5866,missed
5867,made
5868,missed
5869,made
5870,made
5871,made
5872,made
5873,made
5874,made
5875,missed
5876,missed
5877,made
5878,missed
5879,missed
5880,missed
5881,missed
5882,missed
5883,made
5884,made
5885,missed
5886,missed
5887,missed
5888,made
5889,made
5890,made
5891,made
5892,missed
5893,made
5894,missed
5895,missed
5896,missed
5897,missed
5898,missed
5899,missed
5900,missed
5901,made
5902,made
5903,made
5904,missed
5905,made
5906,missed
5907,made
5908,made
5909,missed
5910,missed
5911,missed
5912,missed
5913,missed
5914,made
5915,made
5916,made
5917,made
5918,missed
5919,made
5920,missed
5921,missed
5922,missed
5923,made
5924,missed
5925,missed
5926,missed
5927,made
5928,made
5929,made
5930,missed
5931,made
5932,made
5933,missed
5934,missed
5935,missed
5936,made
5937,missed
5938,missed
5939,missed
5940,missed
5941,missed
5942,made
5943,missed
5944,made
5945,missed
5946,missed
5947,missed
5948,missed
5949,made
5950,missed
5951,missed
5952,made
5953,missed
5954,made
5955,made
5956,missed
5957,missed
5958,missed
5959,missed
5960,missed
5961,missed
5962,missed
5963,made
5964,made
5965,missed
5966,missed
5967,made
5968,made
5969,made
5970,missed
5971,missed
5972,made
5973,missed
5974,missed
5975,missed
5976,missed
5977,missed
5978,missed
5979,missed
5980,missed
5981,made
5982,missed
5983,missed
5984,missed
5985,missed
5986,missed
5987,made
5988,made
5989,missed
5990,made
5991,missed
5992,made
5993,missed
5994,missed
5995,missed
5996,missed
5997,missed
5998,missed
5999,made
6000,missed
6001,made
6002,made
6003,made
6004,made
6005,missed
6006,made
6007,missed
6008,made
6009,made
6010,made
6011,missed
6012,missed
6013,made
6014,made
6015,missed
6016,missed
6017,missed
6018,made
6019,missed
6020,missed
6021,made
6022,made
6023,made
6024,made
6025,missed
6026,missed
6027,missed
6028,missed
6029,made
6030,missed
6031,made
6032,made
6033,missed
6034,made
6035,made
6036,missed
6037,missed
6038,made
6039,missed
6040,missed
6041,missed
6042,missed
6043,made
6044,missed
6045,made
6046,missed
6047,missed
6048,made
6049,made
6050,missed
6051,made
6052,made
6053,missed
6054,made
6055,missed
6056,missed
6057,made
6058,made
6059,made
6060,missed
6061,made
6062,made
6063,made
6064,missed
6065,made
6066,missed
6067,missed
6068,missed
6069,missed
6070,made
6071,missed
6072,made
6073,made
6074,missed
6075,made
6076,missed
6077,missed
6078,missed
6079,missed
6080,made
6081,missed
6082,missed
6083,made
6084,made
6085,missed
6086,made
6087,made
6088,missed
6089,made
6090,made
6091,missed
6092,made
6093,made
6094,missed
6095,made
6096,made
6097,made
6098,missed
6099,missed
6100,missed
6101,missed
6102,made
6103,missed
6104,missed
6105,missed
6106,missed
6107,made
6108,missed
6109,made
6110,missed
6111,missed
6112,missed
6113,missed
6114,missed
6115,missed
6116,missed
6117,made
6118,made
6119,missed
6120,missed
6121,made
6122,missed
6123,missed
6124,missed
6125,missed
6126,made
6127,made
6128,missed
6129,made
6130,missed
6131,missed
6132,missed
6133,missed
6134,missed
6135,missed
6136,missed
6137,made
6138,made
6139,made
6140,missed
6141,made
6142,missed
6143,made
6144,made
6145,missed
6146,made
6147,missed
6148,made
6149,made
6150,missed
6151,made
6152,missed
6153,missed
6154,made
6155,made
6156,missed
6157,missed
6158,missed
6159,made
6160,made
6161,made
6162,missed
6163,missed
6164,made
6165,missed
6166,made
6167,made
6168,made
6169,missed
6170,missed
6171,made
6172,missed
6173,missed
6174,made
6175,made
6176,made
6177,made
6178,missed
6179,missed
6180,missed
6181,missed
6182,missed
6183,made
6184,missed
6185,missed
6186,missed
6187,missed
6188,made
6189,made
6190,missed
6191,missed
6192,missed
6193,missed
6194,missed
6195,missed
6196,missed
6197,made
6198,missed
6199,missed
6200,missed
6201,missed
6202,made
6203,made
6204,made
6205,missed
6206,made
6207,missed
6208,missed
6209,made
6210,made
6211,made
6212,made
6213,made
6214,made
6215,missed
6216,made
6217,made
6218,missed
6219,made
6220,missed
6221,missed
6222,missed
6223,missed
6224,missed
6225,made
6226,made
6227,missed
6228,missed
6229,missed
6230,made
6231,missed
6232,missed
6233,missed
6234,missed
6235,missed
6236,made
6237,missed
6238,made
6239,missed
6240,missed
6241,made
6242,made
6243,made
6244,missed
6245,missed
6246,made
6247,made
6248,made
6249,missed
6250,missed
6251,made
6252,made
6253,made
6254,missed
6255,made
6256,missed
6257,missed
6258,missed
6259,made
6260,missed
6261,missed
6262,missed
6263,missed
6264,made
6265,made
6266,made
6267,missed
6268,missed
6269,missed
6270,missed
6271,made
6272,missed
6273,missed
6274,missed
6275,missed
6276,missed
6277,missed
6278,made
6279,missed
6280,missed
6281,missed
6282,missed
6283,missed
6284,made
6285,missed
6286,missed
6287,made
6288,made
6289,missed
6290,missed
6291,missed
6292,missed
6293,missed
6294,missed
6295,made
6296,missed
6297,made
6298,missed
6299,made
6300,made
6301,missed
6302,made
6303,missed
6304,made
6305,missed
6306,missed
6307,missed
6308,missed
6309,made
6310,missed
6311,missed
6312,made
6313,missed
6314,missed
6315,missed
6316,made
6317,missed
6318,missed
6319,missed
6320,made
6321,made
6322,missed
6323,made
6324,made
6325,missed
6326,missed
6327,missed
6328,made
6329,missed
6330,missed
6331,missed
6332,missed
6333,missed
6334,made
6335,made
6336,missed
6337,made
6338,missed
6339,made
6340,missed
6341,made
6342,made
6343,made
6344,made
6345,made
6346,made
6347,made
6348,made
6349,missed
6350,made
6351,made
6352,made
6353,made
6354,missed
6355,missed
6356,made
6357,missed
6358,missed
6359,made
6360,missed
6361,made
6362,missed
6363,missed
6364,missed
6365,missed
6366,missed
6367,missed
6368,made
6369,made
6370,made
6371,missed
6372,missed
6373,missed
6374,made
6375,missed
6376,missed
6377,made
6378,missed
6379,missed
6380,missed
6381,made
6382,missed
6383,missed
6384,made
6385,made
6386,missed
6387,made
6388,missed
6389,made
6390,missed
6391,missed
6392,missed
6393,missed
6394,made
6395,made
6396,missed
6397,made
6398,made
6399,made
6400,made
6401,made
6402,missed
6403,missed
6404,missed
6405,missed
6406,made
6407,missed
6408,made
6409,made
6410,missed
6411,missed
6412,missed
6413,missed
6414,made
6415,made
6416,made
6417,missed
6418,made
6419,missed
6420,made
6421,made
6422,made
6423,missed
6424,made
6425,missed
6426,missed
6427,made
6428,missed
6429,made
6430,missed
6431,missed
6432,made
6433,made
6434,missed
6435,made
6436,made
6437,missed
6438,missed
6439,made
6440,missed
6441,made
6442,missed
6443,missed
6444,made
6445,made
6446,missed
6447,missed
6448,made
6449,made
6450,missed
6451,missed
6452,missed
6453,missed
6454,made
6455,made
6456,made
6457,missed
6458,missed
6459,made
6460,missed
6461,missed
6462,made
6463,made
6464,missed
6465,missed
6466,made
6467,made
6468,missed
6469,made
6470,missed
6471,missed
6472,made
6473,made
6474,missed
6475,missed
6476,missed
6477,missed
6478,missed
6479,missed
6480,missed
6481,missed
6482,missed
6483,made
6484,made
6485,missed
6486,missed
6487,missed
6488,missed
6489,missed
6490,made
6491,made
6492,missed
6493,missed
6494,missed
6495,made
6496,made
6497,made
6498,missed
6499,made
6500,made
6501,missed
6502,missed
6503,missed
6504,made
6505,missed
6506,missed
6507,missed
6508,missed
6509,missed
6510,made
6511,missed
6512,missed
6513,missed
6514,missed
6515,missed
6516,made
6517,made
6518,missed
6519,made
6520,made
6521,missed
6522,missed
6523,missed
6524,missed
6525,missed
6526,missed
6527,missed
6528,made
6529,missed
6530,made
6531,missed
6532,missed
6533,missed
6534,missed
6535,missed
6536,missed
6537,missed
6538,missed
6539,missed
6540,missed
6541,made
6542,missed
6543,missed
6544,missed
6545,missed
6546,missed
6547,made
6548,missed
6549,made
6550,missed
6551,missed
6552,missed
6553,made
6554,made
6555,made
6556,missed
6557,made
6558,made
6559,missed
6560,made
6561,made
6562,missed
6563,made
6564,made
6565,missed
6566,missed
6567,missed
6568,missed
6569,missed
6570,made
6571,made
6572,missed
6573,missed
6574,missed
6575,missed
6576,missed
6577,made
6578,made
6579,missed
6580,missed
6581,made
6582,missed
6583,made
6584,missed
6585,made
6586,missed
6587,made
6588,missed
6589,made
6590,missed
6591,made
6592,missed
6593,missed
6594,made
6595,missed
6596,missed
6597,made
6598,missed
6599,missed
6600,made
6601,made
6602,missed
6603,missed
6604,missed
6605,missed
6606,made
6607,missed
6608,missed
6609,made
6610,missed
6611,missed
6612,made
6613,made
6614,made
6615,missed
6616,missed
6617,missed
6618,missed
6619,missed
6620,missed
6621,missed
6622,missed
6623,missed
6624,made
6625,missed
6626,missed
6627,missed
6628,made
6629,missed
6630,missed
6631,missed
6632,missed
6633,missed
6634,missed
6635,made
6636,missed
6637,missed
6638,missed
6639,missed
6640,missed
6641,missed
6642,missed
6643,missed
6644,made
6645,made
6646,missed
6647,made
6648,missed
6649,missed
6650,made
6651,missed
6652,missed
6653,missed
6654,made
6655,made
6656,made
6657,made
6658,missed
6659,missed
6660,missed
6661,made
6662,missed
6663,made
6664,made
6665,made
6666,made
6667,missed
6668,missed
6669,made
6670,made
6671,made
6672,missed
6673,made
6674,made
6675,made
6676,missed
6677,made
6678,missed
6679,made
6680,missed
6681,made
6682,made
6683,missed
6684,made
6685,made
6686,missed
6687,missed
6688,made
6689,missed
6690,missed
6691,made
6692,missed
6693,missed
6694,made
6695,missed
6696,made
6697,made
6698,missed
6699,missed
6700,missed
6701,missed
6702,missed
6703,missed
6704,missed
6705,missed
6706,missed
6707,missed
6708,made
6709,made
6710,missed
6711,made
6712,made
6713,missed
6714,made
6715,missed
6716,missed
6717,missed
6718,missed
6719,missed
6720,missed
6721,made
6722,missed
6723,missed
6724,made
6725,missed
6726,missed
6727,missed
6728,missed
6729,missed
6730,made
6731,missed
6732,made
6733,made
6734,missed
6735,missed
6736,missed
6737,missed
6738,missed
6739,missed
6740,made
6741,missed
6742,missed
6743,missed
6744,made
6745,made
6746,missed
6747,missed
6748,made
6749,made
6750,missed
6751,made
6752,made
6753,made
6754,made
6755,made
6756,missed
6757,made
6758,missed
6759,made
6760,made
6761,made
6762,missed
6763,made
6764,missed
6765,missed
6766,made
6767,missed
6768,made
6769,missed
6770,missed
6771,missed
6772,missed
6773,missed
6774,missed
6775,missed
6776,missed
6777,missed
6778,made
6779,missed
6780,missed
6781,missed
6782,made
6783,made
6784,made
6785,made
6786,missed
6787,missed
6788,made
6789,made
6790,missed
6791,made
6792,missed
6793,missed
6794,made
6795,missed
6796,missed
6797,made
6798,made
6799,missed
6800,missed
6801,missed
6802,made
6803,made
6804,missed
6805,missed
6806,missed
6807,missed
6808,missed
6809,missed
6810,missed
6811,missed
6812,made
6813,made
6814,missed
6815,made
6816,missed
6817,made
6818,made
6819,missed
6820,missed
6821,missed
6822,made
6823,made
6824,missed
6825,missed
6826,missed
6827,missed
6828,made
6829,missed
6830,made
6831,missed
6832,missed
6833,missed
6834,missed
6835,made
6836,missed
6837,made
6838,made
6839,made
6840,missed
6841,made
6842,missed
6843,missed
6844,made
6845,made
6846,missed
6847,missed
6848,missed
6849,missed
6850,missed
6851,missed
6852,made
6853,missed
6854,missed
6855,made
6856,made
6857,missed
6858,missed
6859,missed
6860,missed
6861,missed
6862,made
6863,missed
6864,missed
6865,missed
6866,missed
6867,missed
6868,made
6869,missed
6870,missed
6871,missed
6872,made
6873,missed
6874,missed
6875,made
6876,missed
6877,missed
6878,made
6879,missed
6880,made
6881,missed
6882,missed
6883,missed
6884,missed
6885,missed
6886,made
6887,missed
6888,missed
6889,missed
6890,missed
6891,missed
6892,missed
6893,missed
6894,missed
6895,missed
6896,made
6897,made
6898,missed
6899,missed
6900,made
6901,missed
6902,made
6903,missed
6904,missed
6905,missed
6906,missed
6907,missed
6908,made
6909,missed
6910,made
6911,missed
6912,missed
6913,missed
6914,missed
6915,made
6916,made
6917,missed
6918,made
6919,made
6920,missed
6921,made
6922,missed
6923,made
6924,missed
6925,made
6926,missed
6927,made
6928,missed
6929,made
6930,made
6931,made
6932,made
6933,missed
6934,made
6935,missed
6936,made
6937,missed
6938,made
6939,made
6940,missed
6941,made
6942,made
6943,made
6944,missed
6945,made
6946,made
6947,missed
6948,made
6949,missed
6950,missed
6951,made
6952,missed
6953,missed
6954,missed
6955,missed
6956,made
6957,made
6958,made
6959,missed
6960,missed
6961,missed
6962,made
6963,missed
6964,made
6965,missed
6966,made
6967,missed
6968,missed
6969,missed
6970,missed
6971,missed
6972,made
6973,made
6974,missed
6975,missed
6976,missed
6977,made
6978,missed
6979,missed
6980,made
6981,missed
6982,missed
6983,made
6984,missed
6985,made
6986,made
6987,missed
6988,made
6989,missed
6990,missed
6991,missed
6992,missed
6993,missed
6994,made
6995,made
6996,made
6997,made
6998,missed
6999,missed
7000,missed
7001,made
7002,made
7003,missed
7004,missed
7005,made
7006,missed
7007,missed
7008,made
7009,made
7010,missed
7011,missed
7012,missed
7013,made
7014,missed
7015,made
7016,made
7017,made
7018,made
7019,missed
7020,missed
7021,made
7022,missed
7023,missed
7024,missed
7025,made
7026,missed
7027,made
7028,made
7029,missed
7030,made
7031,missed
7032,missed
7033,made
7034,made
7035,missed
7036,missed
7037,made
7038,made
7039,missed
7040,made
7041,missed
7042,made
7043,missed
7044,made
7045,missed
7046,made
7047,missed
7048,made
7049,missed
7050,missed
7051,missed
7052,made
7053,made
7054,missed
7055,missed
7056,missed
7057,made
7058,made
7059,made
7060,made
7061,missed
7062,missed
7063,missed
7064,made
7065,made
7066,made
7067,missed
7068,made
7069,made
7070,missed
7071,missed
7072,made
7073,missed
7074,made
7075,made
7076,made
7077,made
7078,made
7079,made
7080,made
7081,missed
7082,missed
7083,missed
7084,missed
7085,missed
7086,made
7087,missed
7088,missed
7089,made
7090,missed
7091,missed
7092,missed
7093,made
7094,made
7095,missed
7096,missed
7097,missed
7098,made
7099,missed
7100,made
7101,missed
7102,made
7103,made
7104,made
7105,made
7106,made
7107,missed
7108,missed
7109,missed
7110,made
7111,missed
7112,made
7113,missed
7114,made
7115,missed
7116,missed
7117,made
7118,missed
7119,made
7120,made
7121,made
7122,made
7123,missed
7124,missed
7125,missed
7126,missed
7127,made
7128,made
7129,missed
7130,made
7131,made
7132,missed
7133,missed
7134,made
7135,missed
7136,made
7137,made
7138,missed
7139,missed
7140,made
7141,made
7142,missed
7143,made
7144,missed
7145,made
7146,missed
7147,missed
7148,missed
7149,missed
7150,made
7151,made
7152,missed
7153,missed
7154,missed
7155,missed
7156,made
7157,missed
7158,missed
7159,made
7160,missed
7161,made
7162,made
7163,missed
7164,missed
7165,made
7166,made
7167,missed
7168,missed
7169,missed
7170,made
7171,made
7172,missed
7173,missed
7174,made
7175,made
7176,missed
7177,missed
7178,missed
7179,missed
7180,missed
7181,made
7182,made
7183,missed
7184,missed
7185,missed
7186,made
7187,missed
7188,made
7189,missed
7190,made
7191,missed
7192,missed
7193,missed
7194,missed
7195,made
7196,missed
7197,made
7198,made
7199,missed
7200,missed
7201,made
7202,missed
7203,missed
7204,made
7205,missed
7206,missed
7207,missed
7208,missed
7209,missed
7210,missed
7211,missed
7212,missed
7213,made
7214,missed
7215,made
7216,made
7217,missed
7218,made
7219,missed
7220,missed
7221,missed
7222,missed
7223,made
7224,missed
7225,missed
7226,missed
7227,missed
7228,missed
7229,missed
7230,missed
7231,missed
7232,missed
7233,made
7234,made
7235,missed
7236,made
7237,missed
7238,made
7239,missed
7240,missed
7241,made
7242,missed
7243,missed
7244,made
7245,missed
7246,made
7247,made
7248,made
7249,missed
7250,missed
7251,made
7252,made
7253,missed
7254,missed
7255,missed
7256,missed
7257,missed
7258,missed
7259,missed
7260,made
7261,made
7262,missed
7263,made
7264,made
7265,missed
7266,made
7267,made
7268,missed
7269,missed
7270,missed
7271,missed
7272,made
7273,made
7274,made
7275,missed
7276,missed
7277,made
7278,made
7279,made
7280,missed
7281,made
7282,missed
7283,made
7284,made
7285,missed
7286,missed
7287,missed
7288,missed
7289,missed
7290,missed
7291,made
7292,made
7293,made
7294,made
7295,made
7296,missed
7297,missed
7298,made
7299,made
7300,made
7301,missed
7302,made
7303,missed
7304,made
7305,made
7306,missed
7307,missed
7308,made
7309,missed
7310,made
7311,missed
7312,made
7313,made
7314,missed
7315,made
7316,missed
7317,made
7318,missed
7319,missed
7320,missed
7321,missed
7322,made
7323,missed
7324,made
7325,missed
7326,made
7327,missed
7328,missed
7329,made
7330,missed
7331,made
7332,made
7333,made
7334,missed
7335,made
7336,missed
7337,made
7338,missed
7339,missed
7340,made
7341,made
7342,missed
7343,made
7344,made
7345,missed
7346,missed
7347,made
7348,missed
7349,made
7350,made
7351,made
7352,missed
7353,missed
7354,made
7355,missed
7356,missed
7357,made
7358,missed
7359,missed
7360,missed
7361,made
7362,made
7363,missed
7364,missed
7365,missed
7366,missed
7367,missed
7368,missed
7369,made
7370,missed
7371,missed
7372,missed
7373,missed
7374,made
7375,made
7376,missed
7377,made
7378,made
7379,made
7380,missed
7381,made
7382,made
7383,made
7384,made
7385,missed
7386,made
7387,missed
7388,missed
7389,made
7390,made
7391,made
7392,missed
7393,made
7394,made
7395,missed
7396,missed
7397,missed
7398,made
7399,missed
7400,made
7401,missed
7402,missed
7403,missed
7404,missed
7405,made
7406,missed
7407,missed
7408,made
7409,missed
7410,missed
7411,made
7412,made
7413,missed
7414,missed
7415,made
7416,missed
7417,made
7418,made
7419,missed
7420,made
7421,missed
7422,missed
7423,missed
7424,missed
7425,missed
7426,made
7427,made
7428,made
7429,made
7430,made
7431,made
7432,missed
7433,missed
7434,missed
7435,made
7436,made
7437,missed
7438,made
7439,made
7440,missed
7441,missed
7442,missed
7443,missed
7444,missed
7445,made
7446,missed
7447,made
7448,missed
7449,made
7450,made
7451,made
7452,missed
7453,missed
7454,made
7455,missed
7456,missed
7457,made
7458,made
7459,missed
7460,made
7461,missed
7462,made
7463,missed
7464,made
7465,missed
7466,missed
7467,missed
7468,missed
7469,made
7470,made
7471,made
7472,missed
7473,missed
7474,made
7475,made
7476,missed
7477,made
7478,made
7479,missed
7480,made
7481,missed
7482,made
7483,made
7484,made
7485,missed
7486,made
7487,missed
7488,made
7489,missed
7490,missed
7491,made
7492,missed
7493,missed
7494,made
7495,missed
7496,made
7497,made
7498,made
7499,made
7500,missed
7501,made
7502,missed
7503,missed
7504,missed
7505,missed
7506,made
7507,missed
7508,missed
7509,missed
7510,made
7511,made
7512,missed
7513,made
7514,made
7515,missed
7516,made
7517,missed
7518,made
7519,missed
7520,missed
7521,missed
7522,made
7523,missed
7524,missed
7525,missed
7526,made
7527,made
7528,missed
7529,made
7530,made
7531,made
7532,made
7533,missed
7534,missed
7535,missed
7536,missed
7537,made
7538,missed
7539,made
7540,missed
7541,missed
7542,made
7543,missed
7544,missed
7545,made
7546,missed
7547,missed
7548,missed
7549,made
7550,missed
7551,made
7552,missed
7553,made
7554,missed
7555,missed
7556,missed
7557,missed
7558,missed
7559,missed
7560,missed
7561,missed
7562,missed
7563,missed
7564,missed
7565,made
7566,made
7567,missed
7568,missed
7569,missed
7570,missed
7571,missed
7572,made
7573,missed
7574,missed
7575,missed
7576,missed
7577,missed
7578,made
7579,missed
7580,missed
7581,missed
7582,made
7583,made
7584,missed
7585,made
7586,made
7587,missed
7588,made
7589,made
7590,made
7591,made
7592,made
7593,made
7594,missed
7595,missed
7596,missed
7597,missed
7598,missed
7599,missed
7600,made
7601,missed
7602,made
7603,missed
7604,missed
